"POLITICAL_UNIT","NAME","WGMS_ID","YEAR","HIGHEST_ELEVATION","MEDIAN_ELEVATION","LOWEST_ELEVATION","ELEVATION_UNC","LENGTH","LENGTH_UNC","AREA","AREA_UNC","SURVEY_DATE","SURVEY_PLATFORM_METHOD","INVESTIGATOR","SPONS_AGENCY","REFERENCE","REMARKS","PUB_IN_FOG","PUB_IN_GGCB"
"AF","UNNAMED 17959",17959,2002,5430,5107,4831,,,,3.610000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"AF","UNNAMED 17960",17960,2002,5283,4911,4757,,,,2.150000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"AF","UNNAMED 17961",17961,2002,5293,4985,4789,,,,2.960000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"AF","UNNAMED 17962",17962,2002,5369,4934,4547,,,,4.990000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"AF","UNNAMED 17963",17963,2002,5278,4844,4603,,,,2.590000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"AF","UNNAMED 17964",17964,2002,4940,4636,4439,,,,2.330000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"AF","UNNAMED 17965",17965,2002,5098,4808,4578,,,,3.500000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"AF","UNNAMED 17966",17966,2002,5284,4935,4612,,,,3.390000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"AF","UNNAMED 17967",17967,2002,5473,5041,4713,,,,2.260000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"AF","UNNAMED 17968",17968,2002,5465,4995,4614,,,,3.630000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"AF","UNNAMED 17969",17969,2002,5435,5010,4586,,,,6.260000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"AF","UNNAMED 17970",17970,2002,5438,4924,4622,,,,2.650000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"AF","UNNAMED 17971",17971,2002,5491,5040,4527,,,,2.310000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"AF","UNNAMED 17972",17972,2002,5075,4800,4287,,,,3.040000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"AF","UNNAMED 17973",17973,2002,5481,5069,4870,,,,2.130000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"AF","UNNAMED 17974",17974,2002,5341,4822,4198,,,,5.270000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"AF","UNNAMED 17975",17975,2002,5695,5109,4975,,,,2.880000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"AF","UNNAMED 17976",17976,2002,5039,4842,4684,,,,2.090000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"AF","UNNAMED 17977",17977,2002,5622,4946,4738,,,,3.200000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"AF","UNNAMED 17978",17978,2002,5689,4903,4519,,,,2.690000,,,,,,"RGI5.0","Information derived from RGI5.0.",,
"AQ","ABBOTSMITH",1053,1975,2750,,0,,9.000000,,,,,,,,,,,
"AQ","ADAMS",885,1989,,,,,10.00000,,5.730000,,19899999,"cC",,,"WGMS (1993): FoG 1985-1990 (Vol. VI).",,1990,
"AQ","ADAMS",885,1990,1200,785,370,,,,,,19909999,,,,"WGMS (1993): FoG 1985-1990 (Vol. VI).",,1990,
"AQ","ALBERICH",1062,1975,1800,1560,1400,,1.300000,,1.360000,,,,,,,,,
"AQ","ANVERS I ICE CAP",3954,0,1600,,0,,,,230.0000,,,,,,,"Data from Cogley (2008, updated 2013). YEAR unknown.",,
"AQ","ASTROLABE",3354,1947,,,,,,,83.50000,,,,,,,,,
"AQ","ASTROLABE",3354,1963,,,,,,,75.00000,,,,,,,,,
"AQ","ASTROLABE",3354,1973,,,,,,,78.90000,,,,,,,,,
"AQ","ASTROLABE",3354,1985,,,,,,,70.00000,,,,,,,,,
"AQ","ASTROLABE",3354,1989,,,,,,,70.75000,,,,,,,,,
"AQ","BAHIA DEL DIABLO",2665,2004,630,390,50,0.5000000,7.600000,0.0100000,,,20040201,"xX","Pedro Skvarca, Evgeniy Ermolin","División Glaciología, Instituto Antártico Argentino, Cerrito 1248, C1010AAZ  Buenos Aires,  Argentina",,"Survey method: Combination of geodetic ground survey and GPS survey",,
"AQ","BAHIA DEL DIABLO",2665,2008,,,,,,,14.30000,,,,"Pedro Skvarca, Evgeniy Ermolin, Sebastián Marinsek",,,,,
"AQ","BAHIA DEL DIABLO",2665,2010,630,390,50,0.5000000,7.600000,0.0100000,14.30000,,20100228,"xX","Pedro Skvarca, Evgeniy Ermolin, Sebastián Marinsek","División Glaciología, Instituto Antártico Argentino, Cerrito 1248, C1010AAZ  Buenos Aires,  Argentina","WGMS (2012): FoG 2005-2010 (Vol. X).","Survey method: Combination of geodetic ground survey and GPS survey",2010,
"AQ","BAHIA DEL DIABLO",2665,2014,630,390,50,0.5000000,7.600000,0.0100000,12.90000,0.2300000,20140301,"cG","Evgeniy Ermolin, Sebastián Marinsek, José Luis Seco","Departamento de Glaciología, Instituto Antártico Argentino, Balcarce 290, C1064AAF  Buenos Aires,  Argentina",,"Survey method: Combination of geodetic ground survey and GPS survey with satellite images and DEMs",,
"AQ","BAHIA DEL DIABLO",2665,2015,630,390,50,0.5000000,7.600000,0.0100000,12.90000,0.2300000,20150226,"cC","Sebastián Marinsek, José Luis Seco, Evgeniy Ermolin","Departamento de Glaciología, Instituto Antártico Argentino, Av. 25 de Mayo 1143, San Martín, Buenos Aires, Argentina",,"Survey method: Combination of geodetic ground survey and GPS survey with satellite images and DEMs",,
"AQ","BAHIA DEL DIABLO",2665,2016,630,390,50,1.000000,7.600000,0.0100000,12.90000,0.2300000,20160228,"cG","Sebastián Marinsek, José Luis Seco, Evgeniy Ermolin","Departamento de Glaciología, Instituto Antártico Argentino, 25 de Mayo 1143, San Martín, Buenos Aires, Argentina",,"Survey method: Combination of geodetic ground survey and GPS survey with satellite images and DEMs",,
"AQ","BARRE",3355,1947,,,,,,,6.100000,,,,,,,,,
"AQ","BARRE",3355,1963,,,,,,,5.250000,,,,,,,,,
"AQ","BARRE",3355,1973,,,,,,,4.350000,,,,,,,,,
"AQ","BARRE",3355,1985,,,,,,,2.100000,,,,,,,,,
"AQ","BARRE",3355,1989,,,,,,,4.500000,,,,,,,,,
"AQ","BARRE",3355,1996,,,,,,,7.900000,,,,,,,,,
"AQ","BARTLEY",893,1970,,1350,,,12.50000,,,,,,,,,,,
"AQ","BARTLEY",893,1975,2000,,220,,,,,,,,,,,,,
"AQ","BAUDISSIN",1075,1975,2400,,0,,9.000000,,,,,,,,,,,
"AQ","BELLINGSHAUSEN",6833,2012,250,,0,,4.000000,,11.02000,,20129999,"sZ",,,"Mavlyudov, B.R., Led i Sneg, 1(125), 2014","limited information in source, area according to RGI5.0",,
"AQ","BIRLEY",4515,2006,,,,,,,17.30000,,20069999,"aP","Kunz M, King M.A., Mills J.P., Miller P.E., Fox A.J., Vaughan D.G. & Marsh S.H.",,"Kunz M, King M.A., Mills J.P., Miller P.E., Fox A.J., Vaughan D.G. & Marsh S.H. (2012). Multi-decadal glacier surface lowering in the Antarctic Peninsula. Geophysical Research Letters, 39, L19502.",,,
"AQ","BROWN",1057,1975,2300,,0,,8.000000,,,,,,,,,,,
"AQ","BYRD STATION",1064,1975,,,,,0.0000000,,480.0000,,,,,,,,,
"AQ","CANADA",877,1977,1800,750,50,,12.10000,,,,19779999,,,,,,,
"AQ","CLARK CPI",894,1970,1790,850,460,,10.50000,,,,,,,,,,,
"AQ","COLEY GLACIER",4247,2001,1273,501,13,,16.00000,,129.4000,,,,,,,"Data from Leclercq.",,
"AQ","COMMANDANT CHARCOT",3356,1947,,,,,,,51.05000,,,,,,,,,
"AQ","COMMANDANT CHARCOT",3356,1963,,,,,,,77.35000,,,,,,,,,
"AQ","COMMANDANT CHARCOT",3356,1973,,,,,,,37.00000,,,,,,,,,
"AQ","COMMANDANT CHARCOT",3356,1989,,,,,,,33.75000,,,,,,,,,
"AQ","COMMANDANT CHARCOT",3356,1996,,,,,,,32.80000,,,,,,,,,
"AQ","COMMONWEALTH",878,1977,1750,750,25,,14.50000,,,,19779999,,,,,,,
"AQ","COMMONWEALTH",878,2013,1200,,50,,,,52.20000,,,,,,"Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86.",,,
"AQ","COMPTON",1058,1975,2300,,0,,9.000000,,,,,,,,,,,
"AQ","DAVIES DOME",10404,1979,,,,,,,6.230000,0.0500000,,,"Engel, Z.; Nývlt, D.; Láska, K.","Czech Geological Survey, Department of Physical Geography and Geoecology, Charles University in Prague","Engel et al. (2012), Journal of Glaciology, Vol. 58, No. 211, doi: 10.3189/2012JoG11J156",,,
"AQ","DAVIES DOME",10404,2006,515,368,124,1.000000,3.430000,,4.940000,0.0100000,20069999,"cC","Engel, Z.; Nývlt, D.; Láska, K.","Czech Geological Survey, Department of Physical Geography and Geoecology, Charles University in Prague","Engel et al. (2012), Journal of Glaciology, Vol. 58, No. 211, doi: 10.3189/2012JoG11J156","area of whole Davies Dome including outlet glacier = 6.49 +/- 0.01 km2",,
"AQ","DIBBLE",3357,1963,,,,,,,1612.000,,,,,,,,,
"AQ","DIBBLE",3357,1973,,,,,,,1580.000,,,,,,,,,
"AQ","DIBBLE",3357,1989,,,,,,,1528.000,,,,,,,,,
"AQ","DIBBLE",3357,1996,,,,,,,1585.000,,,,,,,,,
"AQ","DIBBLE",3357,1997,,,,,,,1587.000,,,,,,,,,
"AQ","E SKEP PT. G",4248,2001,664,276,4,,4.480000,,15.19000,,,,,,,"Data from Leclercq.",,
"AQ","E WILKES LAND",884,1980,3210,,0,,,,,,,,,,,,,
"AQ","FINGER",873,1977,1750,1450,550,,6.400000,,,,19779999,,,,,,,
"AQ","FLAGSTAFF",3974,0,230,,120,,,,0.0900000,,,,,,,"Data from Cogley (2008, updated 2013). YEAR unknown.",,
"AQ","FRANCAIS",3358,1947,,,,,,,85.30000,,,,,,,,,
"AQ","FRANCAIS",3358,1963,,,,,,,95.10000,,,,,,,,,
"AQ","FRANCAIS",3358,1973,,,,,,,92.30000,,,,,,,,,
"AQ","FRANCAIS",3358,1989,,,,,,,90.50000,,,,,,,,,
"AQ","FRANCAIS",3358,1996,,,,,,,106.3000,,,,,,,,,
"AQ","FROST",3359,1963,,,,,,,524.4000,,,,,,,,,
"AQ","FROST",3359,1989,,,,,,,556.9000,,,,,,,,,
"AQ","FROST",3359,1997,,,,,,,422.3000,,,,,,,,,
"AQ","G1",3925,0,408,,110,,,,0.4000000,,,,,,,"Data from Cogley (2008, updated 2013). YEAR unknown.",,
"AQ","GALINDEZ ICE CAP",3975,0,55,,0,,,,0.1500000,,,,,,,"Data from Cogley (2008, updated 2013). YEAR unknown.",,
"AQ","GARWOOD",887,0,1500,900,300,,3.000000,,,,,,,,,"YEAR unknown.",,
"AQ","GOODSPEED",888,0,,1110,,,5.100000,,,,,,,,,"YEAR unknown.",,
"AQ","GOODSPEED",888,1975,1700,,525,,,,,,,,,,,,,
"AQ","GOURDON",4249,2001,1564,707,18,,17.77000,,97.39000,,,,,,,"Data from Leclercq.",,
"AQ","HART",889,0,,1035,,,5.700000,,,,,,,,,"YEAR unknown.",,
"AQ","HART",889,1975,1700,,370,,,,,,,,,,,,,
"AQ","HEIMDALL",890,0,,1500,,,,,,,,,,,,"YEAR unknown.",,
"AQ","HEIMDALL",890,1971,1800,,1200,,6.000000,,7.960000,,,,,,,,,
"AQ","HEIMDALL",890,1975,1800,,1200,,6.000000,,7.960000,,,,,,,,,
"AQ","HOBBS",4250,2001,1582,667,10,,15.31000,,107.1200,,,,,,,"Data from Leclercq.",,
"AQ","HOWARD",3973,0,1060,,350,,,,7.980000,,,,,,,"Data from Cogley (2008, updated 2013). YEAR unknown.",,
"AQ","HOWARD",3973,2013,1000,,300,,,,8.300000,,,,,,"Fountain et al. (2016), J. Glaciol., 62 (235), p. 976-989, doi: 10.1017/jog.2016.86.",,,
"AQ","HURD",3367,1956,,,,,,,5.240000,,,,,,,,,
"AQ","HURD",3367,2009,334,,4,,,,,,,,,,,,,
"AQ","HURD",3367,2010,334,,4,,,,4.034000,,,,,,,,,
"AQ","HURD",3367,2013,334,,4,,,,4.034000,,,,"Francisco Navarro","Universidad Politécnica de Madrid (UPM)-ETSI Telecomunicación, Av. Complutense, 30, 28040 Madrid, Spain","WGMS (2015): GGCB No. 1 (2012-2013).",,,2013
"AQ","HURD",3367,2014,334,,4,,,,4.034000,,,,"Francisco Navarro","Universidad Politécnica de Madrid (UPM)-ETSI Telecomunicación, Av. Complutense, 30, 28040 Madrid, Spain",,,,
"AQ","HURD",3367,2015,334,,4,,,,4.034000,,,,"Francisco Navarro","Universidad Politécnica de Madrid (UPM)-ETSI Telecomunicación, Av. Complutense, 30, 28040 Madrid, Spain",,,,
"AQ","HURD",3367,2016,334,,4,,,,4.034000,,,,"Francisco Navarro","Universidad Politécnica de Madrid (UPM)-ETSI Telecomunicación, Av. Complutense, 30, 28040 Madrid, Spain",,,,
"AQ","HURLEY",4251,2001,1749,942,13,,11.85000,,79.36000,,,,,,,"Data from Leclercq.",,
"AQ","JACKA",1059,1975,700,,20,,2.000000,,,,,,,,,,,
"AQ","JEREMY SYKES",1063,1975,2040,1500,1170,,7.600000,,9.920000,,,,,,,,,
"AQ","JOHNSONS",3366,1956,,,,,,,5.620000,,,,,,,,,
"AQ","JOHNSONS",3366,2009,356,,0,,,,,,,,,,,,,
"AQ","JOHNSONS",3366,2010,356,,0,,,,5.358000,,,,,,,,,
"AQ","JOHNSONS",3366,2013,356,,0,,,,5.358000,,,,"Francisco Navarro","Universidad Politécnica de Madrid (UPM)-ETSI Telecomunicación, Av. Complutense, 30, 28040 Madrid, Spain","WGMS (2015): GGCB No. 1 (2012-2013).",,,2013
"AQ","JOHNSONS",3366,2014,356,,0,,,,5.358000,,,,"Francisco Navarro","Universidad Politécnica de Madrid (UPM)-ETSI Telecomunicación, Av. Complutense, 30, 28040 Madrid, Spain",,,,
"AQ","JOHNSONS",3366,2015,356,,0,,,,5.358000,,,,"Francisco Navarro","Universidad Politécnica de Madrid (UPM)-ETSI Telecomunicación, Av. Complutense, 30, 28040 Madrid, Spain",,,,
"AQ","JOHNSONS",3366,2016,356,,0,,,,5.358000,,,,"Francisco Navarro","Universidad Politécnica de Madrid (UPM)-ETSI Telecomunicación, Av. Complutense, 30, 28040 Madrid, Spain",,,,
"AQ","KALESNIKA",1434,1975,4340,,2940,,7.100000,,14.70000,,,,,,,,,
"AQ","KEMP LAND",883,1965,2800,,,,,,,,,,,,,,,
"AQ","KEMP LAND",883,1978,,,0,,,,,,,,,,,,,
"AQ","LA CROIX",875,1977,2000,1500,150,,9.100000,,,,19779999,,,,,,,
"AQ","LAMBERT BASIN",882,1970,4050,,,,,,,,,,,,,,,
"AQ","LAMBERT BASIN",882,1971,,,88,,,,,,,,,,,,,
"AQ","LIOTARD",3360,1947,,,,,,,33.50000,,,,,,,,,
"AQ","LIOTARD",3360,1963,,,,,,,28.55000,,,,,,,,,
"AQ","LIOTARD",3360,1973,,,,,,,31.85000,,,,,,,,,
"AQ","LIOTARD",3360,1985,,,,,,,25.25000,,,,,,,,,
"AQ","LIOTARD",3360,1989,,,,,,,24.65000,,,,,,,,,
"AQ","MARRET",3361,1947,,,,,,,28.40000,,,,,,,,,
"AQ","MARRET",3361,1963,,,,,,,20.50000,,,,,,,,,
"AQ","MARRET",3361,1973,,,,,,,26.85000,,,,,,,,,
"AQ","MARRET",3361,1989,,,,,,,17.25000,,,,,,,,,
"AQ","MARRET",3361,1996,,,,,,,22.55000,,,,,,,,,
"AQ","MAY",3362,1963,,,,,,,203.0000,,,,,,,,,
"AQ","MAY",3362,1973,,,,,,,228.0000,,,,,,,,,
"AQ","MAY",3362,1989,,,,,,,165.0000,,,,,,,,,
"AQ","MAY",3362,1997,,,,,,,190.0000,,,,,,,,,
"AQ","MESERVE MPII",892,0,1600,,440,,,,9.900000,,,,,,,"Data from Cogley (2008, updated 2013). YEAR unknown.",,
"AQ","MESERVE MPII",892,1965,,,,,7.200000,,9.900000,,,,,,,,,
"AQ","MESERVE MPII",892,1970,1750,1300,340,,,,,,,,,,,,,
"AQ","MIERS",886,1989,,,,,6.550000,,5.890000,,19899999,"cC",,,"WGMS (1993): FoG 1985-1990 (Vol. VI).",,1990,
"AQ","MIERS",886,1990,1000,650,350,,,,,,19909999,,,,"WGMS (1993): FoG 1985-1990 (Vol. VI).",,1990,
"AQ","MOIDER",4252,2001,1523,319,11,,11.21000,,71.46000,,,,,,,"Data from Leclercq.",,
"AQ","MOIDER",4252,2005,,,,,,,54.30000,,20059999,"aP","Kunz M, King M.A., Mills J.P., Miller P.E., Fox A.J., Vaughan D.G. & Marsh S.H.",,"Kunz M, King M.A., Mills J.P., Miller P.E., Fox A.J., Vaughan D.G. & Marsh S.H. (2012). Multi-decadal glacier surface lowering in the Antarctic Peninsula. Geophysical Research Letters, 39, L19502.",,,
"AQ","N MOUNT REES G",4253,2001,2002,610,2,,10.28000,,39.48000,,,,,,,"Data from Leclercq.",,
"AQ","NE ADELAIDE I G",4254,2001,605,347,34,,14.66000,,233.6500,,,,,,,"Data from Leclercq.",,
"AQ","NO 112 (PETZVAL)",4111,2005,,,,,,,46.30000,,20059999,"aP","Kunz M, King M.A., Mills J.P., Miller P.E., Fox A.J., Vaughan D.G. & Marsh S.H.",,"Kunz M, King M.A., Mills J.P., Miller P.E., Fox A.J., Vaughan D.G. & Marsh S.H. (2012). Multi-decadal glacier surface lowering in the Antarctic Peninsula. Geophysical Research Letters, 39, L19502.",,,
"AQ","NO 114 (DAQUERRE)",4113,2005,,,,,,,17.20000,,20059999,"aP","Kunz M, King M.A., Mills J.P., Miller P.E., Fox A.J., Vaughan D.G. & Marsh S.H.",,"Kunz M, King M.A., Mills J.P., Miller P.E., Fox A.J., Vaughan D.G. & Marsh S.H. (2012). Multi-decadal glacier surface lowering in the Antarctic Peninsula. Geophysical Research Letters, 39, L19502.",,,
"AQ","NO 201 (NEMO)",4200,2005,,,,,,,45.50000,,20059999,"aP","Kunz M, King M.A., Mills J.P., Miller P.E., Fox A.J., Vaughan D.G. & Marsh S.H.",,"Kunz M, King M.A., Mills J.P., Miller P.E., Fox A.J., Vaughan D.G. & Marsh S.H. (2012). Multi-decadal glacier surface lowering in the Antarctic Peninsula. Geophysical Research Letters, 39, L19502.",,,
"AQ","NO 210 (SNOWSHOE)",4209,2004,,,,,,,233.9000,,20049999,"aP","Kunz M, King M.A., Mills J.P., Miller P.E., Fox A.J., Vaughan D.G. & Marsh S.H.",,"Kunz M, King M.A., Mills J.P., Miller P.E., Fox A.J., Vaughan D.G. & Marsh S.H. (2012). Multi-decadal glacier surface lowering in the Antarctic Peninsula. Geophysical Research Letters, 39, L19502.",,,
"AQ","NO 220 (W HAVRE MTS)",4219,2009,,,,,,,72.20000,,20099999,"aP","Kunz M, King M.A., Mills J.P., Miller P.E., Fox A.J., Vaughan D.G. & Marsh S.H.",,"Kunz M, King M.A., Mills J.P., Miller P.E., Fox A.J., Vaughan D.G. & Marsh S.H. (2012). Multi-decadal glacier surface lowering in the Antarctic Peninsula. Geophysical Research Letters, 39, L19502.",,,
"AQ","NO 93 (LEONARDO)",4092,2010,,,,,,,51.30000,,20109999,"aP","Kunz M, King M.A., Mills J.P., Miller P.E., Fox A.J., Vaughan D.G. & Marsh S.H.",,"Kunz M, King M.A., Mills J.P., Miller P.E., Fox A.J., Vaughan D.G. & Marsh S.H. (2012). Multi-decadal glacier surface lowering in the Antarctic Peninsula. Geophysical Research Letters, 39, L19502.",,,
"AQ","NO 98 (ROZIER)",4097,2010,,,,,,,21.10000,,20109999,"aP","Kunz M, King M.A., Mills J.P., Miller P.E., Fox A.J., Vaughan D.G. & Marsh S.H.",,"Kunz M, King M.A., Mills J.P., Miller P.E., Fox A.J., Vaughan D.G. & Marsh S.H. (2012). Multi-decadal glacier surface lowering in the Antarctic Peninsula. Geophysical Research Letters, 39, L19502.",,,
"AQ","PACKARD",880,1977,1450,1000,525,,6.800000,,,,19779999,,,,,,,
"AQ","POURQUOI PAS",3363,1947,,,,,,,110.0000,,,,,,,,,
"AQ","POURQUOI PAS",3363,1963,,,,,,,111.7500,,,,,,,,,
"AQ","POURQUOI PAS",3363,1973,,,,,,,88.55000,,,,,,,,,
"AQ","POURQUOI PAS",3363,1989,,,,,,,67.60000,,,,,,,,,
"AQ","POURQUOI PAS",3363,1996,,,,,,,72.25000,,,,,,,,,
"AQ","SANDFORD",3364,1963,,,,,,,42.10000,,,,,,,,,
"AQ","SANDFORD",3364,1973,,,,,,,64.40000,,,,,,,,,
"AQ","SANDFORD",3364,1989,,,,,,,17.35000,,,,,,,,,
"AQ","SANDFORD",3364,1997,,,,,,,14.40000,,,,,,,,,
"AQ","SCHLATTER",872,1975,,1500,,,,,,,,,,,,,,
"AQ","SCHLATTER",872,1977,2000,,400,,6.700000,,,,19779999,,,,,,,
"AQ","SHAMBLES",4255,2001,1570,564,11,,20.32000,,273.3900,,,,,,,"Data from Leclercq.",,
"AQ","SHELDON",4256,2001,1591,448,19,,16.59000,,196.8800,,,,,,,"Data from Leclercq.",,
"AQ","SHELDON",4256,2005,,,,,,,191.8000,,20059999,"aP","Kunz M, King M.A., Mills J.P., Miller P.E., Fox A.J., Vaughan D.G. & Marsh S.H.",,"Kunz M, King M.A., Mills J.P., Miller P.E., Fox A.J., Vaughan D.G. & Marsh S.H. (2012). Multi-decadal glacier surface lowering in the Antarctic Peninsula. Geophysical Research Letters, 39, L19502.",,,
"AQ","SPARTAN",3943,0,450,,40,,,,6.300000,,,,,,,"Data from Cogley (2008, updated 2013). YEAR unknown.",,
"AQ","SQUARE BAY",4516,2009,,,,,,,22.30000,,20099999,"aP","Kunz M, King M.A., Mills J.P., Miller P.E., Fox A.J., Vaughan D.G. & Marsh S.H.",,"Kunz M, King M.A., Mills J.P., Miller P.E., Fox A.J., Vaughan D.G. & Marsh S.H. (2012). Multi-decadal glacier surface lowering in the Antarctic Peninsula. Geophysical Research Letters, 39, L19502.",,,
"AQ","STEPHENSON",1056,1975,2300,,0,,10.00000,,,,,,,,,,,
"AQ","STRANDLINE",3970,0,330,,20,,,,0.4700000,,,,,,,"Data from Cogley (2008, updated 2013). YEAR unknown.",,
"AQ","SUESS",876,1977,1750,1200,125,,5.200000,,,,19779999,,,,,,,
"AQ","TARN FLAT",3971,0,250,,-55,,,,0.3000000,,,,,,,"Data from Cogley (2008, updated 2013). YEAR unknown.",,
"AQ","TAYLOR AN",874,0,2200,,,,80.00000,,,,,,,,,"YEAR unknown.",,
"AQ","TAYLOR AN",874,1980,,,57,,,,,,19809999,,,,,,,
"AQ","THUNDER",4257,2001,1009,293,21,,4.530000,,22.19000,,,,,,,"Data from Leclercq.",,
"AQ","VAHSEL",1052,1975,2400,,0,,9.000000,,,,,,,,,,,
"AQ","VICTORIA LOWER",881,1977,1400,650,400,,5.800000,,,,19779999,,,,,,,
"AQ","VICTORIA UPPER",879,1965,2200,,,,18.00000,,,,,,,,,,,
"AQ","VICTORIA UPPER",879,1975,,,450,,,,,,,,,,,,,
"AQ","VICTORIA UPPER",879,1977,,1200,,,,,,,19779999,,,,,,,
"AQ","W LANDAUER PT G",4258,2001,1978,646,11,,6.880000,,25.13000,,,,,,,"Data from Leclercq.",,
"AQ","W SKEP PT. G",4259,2001,1565,806,8,,19.75000,,103.5200,,,,,,,"Data from Leclercq.",,
"AQ","W ULA PT. G",4260,2001,423,170,9,,5.710000,,10.33000,,,,,,,"Data from Leclercq.",,
"AQ","W WILKES LAND",896,1980,3800,,0,,,,,,,,,,,,,
"AQ","WHISKY BAY G",4261,2001,574,162,4,,12.05000,,70.38000,,,,,,,"Data from Leclercq.",,
"AQ","WHISKY GLACIER (IJR-45)",10403,1979,,,,,,,2.690000,0.0200000,,,"Engel, Z.; Nývlt, D.; Láska, K.","Czech Geological Survey, Department of Physical Geography and Geoecology, Charles University in Prague","Engel et al. (2012), Journal of Glaciology, Vol. 58, No. 211, doi: 10.3189/2012JoG11J156",,,
"AQ","WHISKY GLACIER (IJR-45)",10403,2006,520,341,215,1.000000,3.190000,,2.400000,0.0100000,20069999,"cC","Engel, Z.; Nývlt, D.; Láska, K.","Czech Geological Survey, Department of Physical Geography and Geoecology, Charles University in Prague","Engel et al. (2012), Journal of Glaciology, Vol. 58, No. 211, doi: 10.3189/2012JoG11J156",,,
"AQ","WINSTON",1055,1975,2300,,0,,7.000000,,,,,,,,,,,
"AQ","WRIGHT LOWER",891,1970,,,275,,,,,,,,,,,,,
"AQ","WRIGHT UPPER B",895,0,2400,,,,,,,,,,,,,"YEAR unknown.",,
"AQ","WRIGHT UPPER B",895,1970,,,850,,,,,,,,,,,,,
"AQ","ZELEE",3365,1947,,,,,,,75.10000,,,,,,,,,
"AQ","ZELEE",3365,1963,,,,,,,59.00000,,,,,,,,,
"AQ","ZELEE",3365,1973,,,,,,,61.20000,,,,,,,,,
"AQ","ZELEE",3365,1985,,,,,,,56.80000,,,,,,,,,
"AQ","ZELEE",3365,1989,,,,,,,59.10000,,,,,,,,,
"AR","AGUA NEGRA",4532,1959,5208,,4713,5.000000,2.520000,0.0200000,1.280000,0.0500000,19599999,"aP","Pierre Pitte, Omar del Castillo","IANIGLA-CONCET, UNSJ",,,,
"AR","AGUA NEGRA",4532,1986,5208,,4750,5.000000,2.300000,0.0200000,1.340000,0.0500000,19860317,"sP","Pierre Pitte, Omar del Castillo","IANIGLA-CONCET, UNSJ",,,,
"AR","AGUA NEGRA",4532,2000,5208,,4752,5.000000,2.190000,0.0100000,1.210000,0.0500000,20000220,"sP","Pierre Pitte, Omar del Castillo","IANIGLA-CONCET, UNSJ",,,,
"AR","AGUA NEGRA",4532,2006,5208,,4752,5.000000,2.150000,0.0100000,1.130000,0.0500000,20061222,"sP","Pierre Pitte, Omar del Castillo","IANIGLA-CONCET, UNSJ",,,,
"AR","AGUA NEGRA",4532,2010,5208,5015,4753,5.000000,2.120000,0.0100000,1.050000,0.0500000,20100414,"sP","Pierre Pitte, Omar del Castillo","IANIGLA-CONCET, UNSJ",,,,
"AR","AGUA NEGRA",4532,2013,5208,,4754,5.000000,2.050000,0.0100000,1.020000,0.0500000,20130409,"sP","Pierre Pitte, Omar del Castillo","IANIGLA-CONCET, UNSJ",,,,
"AR","AGUA NEGRA",4532,2016,5208,,4760,5.000000,2.020000,0.0100000,0.9800000,0.0500000,20160331,"sP","Pierre Pitte, Omar del Castillo","IANIGLA-CONCET, UNSJ",,,,
"AR","ALERCE",1346,1975,2500,2100,1460,,5.200000,,7.290000,,19759999,,,,"PSFG (1977): FoG 1970-1975 (Vol. III).",,1975,
"AR","ALERCE",1346,2000,,,,,,,2.400000,,20000207,"sP",,,"Ruiz et al. (2012); The Cryosphere, 11, 619-634, 10.5194/tc-11-619-2017. ","Outlines were manually digitized from a Landsat image from February 2000.",,
"AR","ALFA",10453,2010,5590,,4632,10.00000,1.987000,0.0300000,1.056100,0.1000000,20100323,"sP","Lidia Ferri Hidalgo","IANIGLA-CONICET ",,,,
